id,Predicted
64717,431198.6505
131626,392061.8904
1295,207567.4256
164130,963281.6715
52686,609070.5294
27624,231689.1223
86489,728652.2633
170160,494178.2234
142876,429390.3217
104729,361522.7119
53144,462606.1637
33058,296253.9635
23296,335801.9358
156449,474566.4814
63795,325580.8103
93613,461996.9748
91576,369015.6589
90370,549018.1502
157533,428481.9421
11217,291420.9013
53618,297747.094
36769,362423.7914
170671,726961.5602
107486,391013.0713
51961,334685.7747
37231,414471.1162
120168,467388.7601
11023,470024.0453
85880,487040.9502
39434,309146.0877
2273,267743.8052
18777,403626.8425
7130,324851.7831
111006,477951.3239
165389,494178.2234
48807,249640.3319
111956,431651.8393
7452,342633.8882
126326,424267.5523
71265,464046.1521
94935,525691.3394
7625,323435.4853
38645,212938.5623
91715,387695.3306
133218,390294.6313
43077,391846.2784
90411,555096.1528
120601,399849.5468
86643,354799.3365
171247,454595.638
58914,367094.1775
94069,368177.0151
76440,324434.931
45349,442881.1149
82265,408056.928
177129,567973.5373
78118,420538.378
167664,529399.9695
10343,346253.1538
111344,346146.0167
151022,764780.9411
109799,441096.9299
67616,489103.1794
100848,386671.65
96153,517939.2003
40132,269252.0739
150917,422291.0857
182212,517599.2732
132628,424267.5523
176508,606750.9634
159740,553847.4439
37529,259562.4655
76203,469436.6106
159953,546214.6178
143744,408393.194
182856,650846.5965
65957,458593.2328
177105,657586.5999
124908,489980.4229
135479,407215.4624
170155,494178.2234
176226,615415.1063
183543,564302.298
49952,176819.2365
65832,416770.7883
79850,380743.6529
154548,682186.6153
145031,399193.854
35979,389352.5388
108222,517195.223
29240,332302.903
86928,355468.6008
43868,445577.8563
48375,440521.2345
32279,399564.9653
167019,543923.1683
108716,502403.663
181726,666980.0723
82129,732070.5381
101546,442873.0676
30938,309452.5498
176169,682000.4701
183102,732935.6201
104433,459395.1301
149616,396604.5755
27942,395463.6666
74591,365662.6521
180378,582681.6108
43264,477986.557
83538,588348.3795
90517,532126.2903
160920,406948.8942
24192,313146.3274
35803,417389.2982
126997,441042.5633
39060,374472.0115
69786,723544.0689
172738,604436.2317
185781,667999.9339
40777,303375.9005
5578,327488.6865
134622,452048.0365
18530,260063.6879
11120,273244.8843
97449,433960.3577
151585,778773.4709
100790,426019.9532
65706,504005.3862
119045,578393.3934
153798,341933.508
18457,245525.6366
103742,441059.3928
145366,536501.1095
35521,178198.232
124027,651841.4924
64804,408318.7913
184642,561435.1988
132402,520798.1849
1039,227665.5896
172289,610275.7414
100166,560896.2723
5669,361581.6433
127767,444733.7432
175951,620991.5571
68959,396714.1273
1760,304271.5862
61738,714999.0273
23031,235102.2806
88270,458879.9525
166058,654078.1839
59647,324067.8874
129055,555922.6671
70170,378212.129
85049,462365.8801
159630,617340.2813
92793,532035.0173
14245,309146.0877
132037,511983.7115
179820,602234.3033
26017,357958.6096
38600,196555.7976
168777,650202.3081
16172,373821.787
33306,388664.7032
54420,275533.8096
144959,457428.2335
156299,572905.9677
120812,433668.2461
141354,437880.7548
177100,657586.5999
10819,398393.8515
44580,400125.9243
99138,317182.8944
3344,286518.3766
2017,153031.3704
57342,485563.1517
179264,647011.9097
15347,222464.7545
84281,665753.3411
105283,417800.7564
37638,537838.2802
65470,484268.825
2891,452019.557
68134,691402.0701
126024,731969.0863
115159,397258.8251
67019,570754.5449
54923,523725.7545
94164,436009.3928
44548,393565.0475
148451,486306.9685
136371,428657.8292
10167,357958.6096
124826,418974.4636
152906,478042.9341
136249,437019.5728
167051,569927.9279
54754,232550.3043
92495,416325.8693
38964,269119.354
150157,546144.6254
23994,281310.3985
168612,525424.0328
70677,932484.6132
66213,369467.5148
149511,365912.9417
175869,574123.8735
13404,396768.8989
27642,251300.8643
172045,554335.3955
114269,529364.583
20496,388664.7032
75213,433028.2874
30719,316190.1938
73927,660509.8793
155010,578948.1133
170723,631697.8813
17562,297747.094
82907,478902.436
105012,472485.016
36111,343294.8829
65402,504005.3862
157874,464657.083
92213,469858.8272
39324,452552.0723
185310,591314.4781
168954,513914.7846
172507,556643.356
152216,407953.4215
28884,328757.8298
66204,613725.6062
18919,255349.9569
68801,385940.7418
156980,519107.9557
162778,458593.2328
124756,386725.1955
154911,498390.7321
40938,329996.3621
37450,355319.9487
7878,358140.3945
93153,465163.644
49559,206214.2694
10327,365864.8958
30944,309452.5498
82196,360785.9089
135543,705940.5008
81738,419685.3106
112771,412192.3635
146036,765778.1577
36266,339153.2625
103479,482737.9902
38607,176819.2365
5976,304701.4227
143659,573998.6975
164824,596133.6712
163175,536923.9231
131996,553230.6589
99311,331650.0574
104086,449790.365
92875,464193.3548
96506,420267.3155
106226,379142.3183
122431,564752.9087
101622,454544.0197
15476,286102.1086
91813,331650.0574
29857,320463.3328
21264,378915.9055
37996,419908.7503
121426,410845.2374
7951,324851.7831
53163,423257.8606
66272,486213.876
89711,385793.1252
70618,787559.9405
18127,317358.8361
56623,225260.9654
114786,492651.8738
51258,261483.6167
80833,458879.9525
145646,536374.1986
16528,316190.1938
59288,623154.3285
156894,545318.9321
75855,525152.0744
146034,765778.1577
87536,620509.6377
41235,310384.6201
159297,577896.8669
172172,531249.0468
100399,712342.5238
4019,357993.4946
100450,652918.2061
82489,415584.9064
124793,472860.2904
44302,128651.0864
144387,541090.5727
99170,340075.0748
184739,572670.2735
117077,607001.007
99974,798867.5594
58810,390284.6091
113944,468944.1005
32852,265661.6217
12113,144569.9684
72541,511350.0092
20950,608436.6853
8774,255851.1793
102477,529644.6561
7658,342633.8882
87209,371905.2963
66944,399328.0521
36584,355378.6872
78507,720246.9758
77271,363871.0799
185662,635906.5629
61320,458374.815
136859,379969.0886
47534,420874.823
42681,163320.5284
185058,637651.1911
119930,620509.6377
134660,475621.9976
100055,573013.1862
180404,595803.3643
147235,546144.6254
183777,575879.8236
95534,504287.3588
112398,397124.2242
28626,309979.5599
185020,672606.9977
52970,207309.7559
22920,277677.0913
166016,506653.2731
8874,299411.9911
123565,434932.2777
97354,389073.5636
130814,433256.8268
142936,501729.0572
179047,606990.0889
786,212854.2682
6404,316190.1938
92888,671561.0122
81550,447722.0699
145157,929829.5074
172971,451315.1996
139648,484753.0525
120602,380237.8048
139171,292185.663
90018,361450.1434
133173,467196.9803
25994,346253.1538
68557,415157.227
126648,477561.0193
181307,642799.401
144427,490197.1503
128802,424119.4279
380,169128.7928
39394,325477.3914
156354,570403.9198
60920,299499.8018
161242,524826.6924
26538,368869.9061
112872,478778.9901
144565,540471.9724
168230,586368.2911
82130,810691.1217
174287,687935.7386
169829,514987.0923
4451,219125.2648
126626,551487.0037
82714,396585.9379
166778,568710.362
185390,744072.8221
34535,445059.1252
181149,711346.6501
121980,465924.1392
76243,431233.5516
64569,543509.3455
130446,305272.9129
134005,367872.7086
105254,481977.6221
105022,591868.6763
185256,746394.3235
147099,501421.1269
39982,286102.1086
119540,551804.283
178197,857398.1491
67622,535889.9711
86491,669768.2408
13835,324067.8874
40309,426862.6828
80994,377443.4749
115621,450810.2266
150346,377440.6763
44328,204441.7391
153332,576466.6451
23471,343294.8829
85491,652029.9914
71734,497137.7299
77129,368083.5886
148805,544386.8618
105273,465646.3185
59996,361174.0029
74245,345800.0147
108958,405923.5984
5967,438691.5975
69415,713686.099
138651,518805.8549
29943,257994.461
149237,326015.5436
71242,381191.4957
78610,486841.7067
24775,283026.7566
67241,486076.5708
53712,278814.2479
177693,564620.5305
97562,432876.2358
64922,693043.5351
52209,235102.2806
161762,470173.0326
49320,567230.4731
172009,520798.1849
41373,363362.181
98198,431233.5516
112553,399472.5923
127947,564446.4467
115626,540225.7598
109039,441059.3928
679,217334.6102
153227,444610.2973
109887,390975.769
8655,275981.6524
58996,564971.3771
44861,343294.8829
159451,567968.6924
143878,432436.2945
25879,226045.5518
22370,339795.8501
48538,316568.1465
135383,608836.8289
43547,462606.1637
99762,421470.4483
167476,566575.2221
69677,466209.4599
77283,373712.3951
60879,319855.3787
145716,447405.2312
102818,593071.4746
3464,591987.1941
140980,420301.806
82288,420175.723
44289,128651.0864
6159,431075.1915
174669,619906.3533
153879,527464.9537
102404,547032.8491
45804,346253.1538
147861,531800.9083
142742,455797.0219
182653,651096.6115
11166,269874.1304
116796,396192.1539
180643,571702.7361
30102,235102.2806
79086,499911.434
68000,543667.7037
123191,357744.1995
166665,496384.3148
114453,362006.9393
178124,601065.1464
37678,374289.9132
119845,473256.9464
36849,392815.2381
150627,498390.7321
68850,366258.1115
76133,448339.5636
58202,313287.7081
36474,321605.8484
180318,577814.8525
179182,768990.1812
88975,431992.1984
71874,436348.5755
86635,397428.078
39319,432940.3302
3981,319594.0912
103592,369875.1608
25096,295145.5516
50792,265137.3786
156267,451797.7469
162994,544438.4344
154077,535083.4584
144485,514128.674
36697,305240.0411
68871,366258.1115
76977,368944.7706
122300,448338.5654
157453,495170.264
53718,278814.2479
100057,573013.1862
12522,264870.4607
47991,274086.6391
34607,310007.2698
185711,807865.5956
83136,498638.9972
133559,409242.1015
55707,396855.508
137189,386726.8757
68206,385923.6375
32113,226045.5518
6323,327895.6496
10996,351606.5321
110317,517130.3741
48825,249640.3319
156351,570403.9198
183433,632634.1948
10027,501251.6843
50584,335801.9358
10274,346253.1538
39275,460257.7956
29828,361174.0029
73671,451584.5132
89917,506131.9442
161578,564174.9955
10506,365864.8958
148838,547015.4689
96332,513914.7846
154523,518715.9248
6240,390671.8217
168769,591318.2856
144050,751793.9914
103092,334488.471
159616,452584.6029
183174,603036.7634
27586,248020.426
119200,402608.4904
148210,474692.039
140911,452019.557
109088,509669.8471
50991,369029.2064
158123,520614.1837
38075,675740.874
106521,397647.6184
17836,324851.7831
146508,440397.7886
162831,743718.0451
165433,478778.9901
185521,600376.8565
25891,206433.8098
107841,593385.102
23186,327376.9185
134567,436185.2799
53050,263568.6115
111896,344048.4579
159080,536945.4873
177671,584232.2725
139781,494687.5895
35393,354852.6325
5109,238379.2786
136517,486933.5414
3548,178038.0377
54550,365864.8958
172377,742641.339
110543,433246.7923
166201,517195.223
73305,411323.567
141297,662741.5781
3405,452019.557
170274,622360.2209
13800,338605.9387
169165,567816.2024
65517,531962.248
121389,518060.3608
127678,491146.0501
154559,484273.6345
26402,267372.035
12866,363179.8949
54891,191875.1013
99468,320463.3328
46190,347990.4178
123937,458879.9525
93757,492418.4869
86446,646374.2868
176445,737063.9369
148166,443879.2943
161888,581268.7716
114729,377817.6308
117794,607439.5094
85180,485258.0605
168268,586311.7833
71606,450366.0147
41447,382925.8601
110225,316250.8241
37685,374289.9132
90001,460222.7643
30142,235102.2806
156820,499259.5286
55645,445665.8135
16038,385624.2576
181961,554426.4792
104030,498028.4858
52291,329372.5776
170120,494178.2234
139290,355823.0171
102682,415590.0065
3932,268604.7764
18925,255349.9569
16002,234170.2103
125739,423582.2444
15340,242076.4965
36074,343294.8829
163327,453035.3147
173159,580591.3757
67095,620944.779
113015,474566.4814
117227,310664.2203
50095,394439.958
2279,396249.3909
24050,305240.0411
167972,470585.4083
8701,254434.8815
114548,324094.3612
35132,320184.1081
93181,472676.0183
110196,409896.3511
70703,925923.7364
51764,286183.0191
174798,732935.6201
135276,428726.8234
70642,761262.5025
109895,473830.4255
168145,486879.6106
23834,334940.7538
165841,485629.3077
177848,572670.2735
76192,489119.2409
48788,266490.3666
183043,684903.8994
74811,352540.8986
103920,492371.9695
176527,635719.7931
94038,461805.057
177020,674920.8622
150426,499251.414
116514,453611.9494
78230,491701.3017
5142,199030.9755
75536,553230.6589
13910,332492.9048
123264,416344.2476
30629,316190.1938
165519,494178.2234
33641,372123.6434
48578,420302.8042
160183,458593.2328
8497,289322.0767
148246,572568.9743
407,201667.5436
12338,212938.5623
184052,753257.3295
40106,337349.7522
122225,344287.5835
162927,426560.6363
45870,263107.4651
180610,570359.2077
31611,372722.9839
84703,368460.5431
16650,311977.6851
122992,529435.3794
4416,359178.3568
135981,382654.3589
85586,404170.6897
133749,437617.5847
52271,249640.3319
145263,386671.65
56695,235102.2806
151505,391907.8393
173821,472001.7061
85070,344287.5835
2529,166432.9984
15972,496586.5617
4405,172643.1124
115252,438981.4777
38344,277367.0775
61374,433960.3577
40884,323022.1462
129564,513914.7846
184500,681623.4611
31911,370719.182
114384,550672.8618
175174,652442.021
94948,462484.8096
130605,370137.1785
146479,479746.0918
4772,350879.1462
52010,417592.42
151987,354513.9923
84116,525152.0744
50807,291380.8857
116197,404208.4952
119063,525445.9561
6115,420301.806
153490,566813.2569
185170,692218.7397
17855,444487.4478
111619,473256.9464
144007,425447.3832
165272,506653.2731
12593,228408.6839
179429,608801.8738
63871,315888.1473
122611,647736.7615
130512,409896.3511
182992,655309.1202
160987,492383.6178
145469,399472.5923
78435,589225.0869
146383,479692.1609
37006,278743.3596
15320,236404.3681
159336,534485.6249
82824,396979.8499
88962,522339.802
140956,511149.2411
110830,549064.1163
31039,422921.2497
174425,539027.2458
11904,264936.7657
153755,488814.4386
83672,491467.609
170338,565520.2391
159441,481833.5976
38559,157207.4945
153425,443879.2943
45356,283887.9386
124079,765915.3932
46892,156687.8458
155099,523075.6647
863,353524.5811
24590,363362.181
120823,443580.4496
42763,158175.9494
17197,267291.0783
104852,373641.5068
14870,337447.482
3943,344711.1938
60576,235102.2806
24605,382973.923
68087,478039.9007
119774,455621.1348
21079,441901.7348
70830,478099.976
176892,564620.5305
92562,385869.8535
63868,315888.1473
120898,502603.2408
66882,375095.1068
106701,454577.2747
128025,706162.5517
183631,637330.931
74246,306451.7116
58578,553467.0261
160351,501603.0872
73765,467108.5657
107417,448627.1792
146884,529223.2023
87593,406359.8298
155232,375613.8379
33752,426502.5015
102706,522339.802
123167,365757.7587
41574,299358.0603
128815,554205.0577
129883,463987.4302
177719,624533.0685
73007,488038.3004
34220,361290.7624
150294,558852.1438
65163,406157.1448
45760,188651.7047
65057,504005.3862
139277,478975.0044
36985,324669.497
151823,460941.6009
153488,480678.1621
45592,255349.9569
55449,698516.0378
95244,481358.7938
121453,367331.5626
178356,595526.9868
72789,539943.498
35044,379572.5688
147493,400388.1409
20808,345078.3862
175158,649232.4709
15144,197056.065
28266,453935.6917
17691,340375.8356
84155,625008.1674
49520,388227.6092
156485,551289.2044
93823,563509.7387
167254,659168.2929
124629,597354.0261
123250,375633.5775
74437,361700.433
147491,400388.1409
152462,368083.5886
41625,279675.4299
4897,199030.9755
139124,592444.9404
16974,320402.7025
153009,400404.6626
38371,268217.2041
167843,659255.9942
37391,680003.4679
174353,583730.8842
15981,234170.2103
100440,613569.9029
161460,518934.0443
113209,465187.3362
47236,294527.126
141312,659461.1397
109907,466337.4784
88128,502386.8335
77956,427994.9404
137757,465391.7215
105149,474484.6751
102460,414954.0708
109147,491853.2384
94632,637918.0226
13123,378165.7891
52557,298873.8328
100134,536945.3214
157600,621218.5532
150242,395368.3219
143301,745556.5315
125900,633586.8916
1437,342454.1288
75429,438711.0247
122093,331650.0574
1723,523354.3268
51451,157207.4945
165000,568710.362
61143,414844.3555
35323,331818.6755
70374,388053.4442
35883,234170.2103
18416,386135.4102
68100,433744.3812
4040,384059.4969
41007,293534.5854
136415,475533.5831
24094,308933.8187
16246,343294.8829
22864,354613.1261
122453,375096.4681
172094,574514.7264
165139,591318.2856
143728,492580.022
11127,257271.108
116828,559555.24
166631,601733.4166
79857,450547.4441
105359,449728.3541
83907,453070.8034
164004,550305.1729
105701,572800.9716
56890,538668.0674
137263,463952.7256
84978,582959.4315
180701,647218.1067
87509,551208.9735
38563,157207.4945
90844,499821.7381
136149,482327.2487
86816,387048.6046
89454,343020.7613
156349,464657.083
55970,346646.2096
102091,404062.0555
118798,320463.3328
182798,619832.7014
162911,426560.6363
136773,618697.1223
10212,350465.6625
70372,358600.387
102721,522339.802
30287,323683.1409
121199,483599.1722
49048,342847.0401
112095,550245.2976
150212,467196.9803
120247,420518.1782
120803,414056.5041
90784,465189.5983
130597,461433.8098
40981,342741.1611
13482,368661.2512
56466,309146.0877
91514,289873.6796
65750,571310.5511
185723,610218.1716
13570,508786.7973
106024,605144.8856
37033,440486.565
26180,346253.1538
114799,381134.4539
118371,478042.9341
165463,494178.2234
137571,644923.4854
82354,465223.7209
59508,655444.5096
2281,396249.3909
79720,787559.9405
60417,386407.865
55422,357831.7329
73988,708153.835
77895,434768.969
61754,691028.3933
48416,325484.1852
165964,517426.6585
89352,432791.6849
120891,482991.4988
113457,577742.2841
154656,473827.392
389,175689.6696
183408,597948.1242
27939,375851.9246
41084,364664.8866
138245,538520.3999
65646,470546.9536
25187,291380.8857
143247,713686.099
127906,544763.8164
61113,406615.9128
184336,791015.5608
53201,442869.6026
185431,677340.1185
118674,388627.4009
70067,665555.7321
151665,560827.1339
105139,454872.9331
185518,623269.0368
149729,601639.1032
80983,501077.8087
20763,305730.083
152667,393843.7858
83923,432940.3302
39790,185762.0674
121731,575534.5748
15319,147849.4892
97378,428421.8668
70702,846443.9629
4238,542880.5761
11914,264936.7657
51079,304953.0002
126760,372333.3996
88818,465146.6477
119472,478306.7142
102020,380237.8048
103617,452764.8486
154371,444124.7928
5952,321570.0991
42723,207309.7559
132199,458431.1921
150195,424388.2317
10731,305232.5519
183187,716120.6725
17173,400478.6332
153767,671701.29
47004,253297.7248
79531,473183.6994
94126,391517.0383
146599,610421.4919
8005,302372.9419
60019,361174.0029
154309,543682.5398
45891,263107.4651
52627,485563.1517
88623,437880.7548
117673,432670.7601
80864,399849.5468
59207,402403.4041
139649,507770.052
122954,430232.4619
59100,348027.1209
28407,634748.7187
11785,393356.8561
59241,255349.9569
149828,589225.0869
139197,395188.2777
55306,418522.4436
86069,602346.8404
73517,513914.7846
6010,327895.6496
182045,653572.7864
178657,567830.0806
157542,537192.8877
134284,514630.4476
58567,550257.476
99854,577944.1972
148883,450938.2451
137456,531571.5704
157556,492454.7169
161009,536923.9231
142928,595804.9419
168950,494178.2234
55851,501018.4433
179790,597334.9842
51403,256511.7484
114851,360590.6416
34384,329696.6939
82551,465187.3362
163422,440465.808
16764,366257.9516
76605,292185.663
1576,271681.6837
172616,413045.0941
27924,344984.4507
35642,299708.0897
65945,613725.6062
90794,525152.0744
161186,453035.3147
176288,783451.7255
155503,752479.7708
2070,241798.1418
85991,557687.0239
85587,423782.4317
26055,377570.3516
23567,316190.1938
170748,400353.6372
120697,439297.0526
171509,567816.2024
136403,455797.0219
65472,504005.3862
176640,593735.6155
100877,259511.0903
123372,533684.7505
72592,436906.3797
75467,418974.4636
131077,429448.516
18636,279675.4299
34878,309146.0877
182050,653572.7864
81713,415472.8019
88114,396639.9967
183680,613498.61
119769,369486.0399
2538,186044.7404
162408,390565.2285
124059,581547.9727
68262,307981.861
97387,385274.3941
173969,679921.7816
132639,424267.5523
180226,665598.2781
29532,204441.7391
149613,672428.8345
168898,486916.7119
74432,361700.433
115266,438981.4777
44673,270702.8753
94891,418941.544
160571,492383.6178
21954,287044.2011
115718,724532.207
110118,372780.3248
136150,501938.9907
63560,449878.3222
173706,560174.0839
106255,555137.128
96375,408561.8597
166870,518844.3661
58418,308933.8187
59134,247291.9638
138395,436204.7071
35298,335583.3414
174316,807865.5956
66938,371814.6685
99056,400332.8567
143876,432436.2945
135497,387048.6046
109343,484906.7322
57683,320597.4473
88991,478778.9901
114924,450938.2451
5769,396732.5142
110078,392910.7979
100453,652918.2061
56889,683592.7401
128581,575524.4132
3034,464470.3043
39136,489175.0553
44114,320184.1081
108845,389486.9028
85984,567528.3391
117729,572359.5268
121822,463952.7256
91689,377854.0155
123308,329295.982
9898,206214.2694
131117,350358.5254
25353,407839.3512
133190,508730.9829
11833,284548.5077
98962,490286.5482
59557,284548.5077
42130,357958.6096
48954,287034.1789
106725,474189.0167
97257,479834.5063
73560,391711.825
120248,509933.7115
151457,449790.365
133840,374929.8096
137185,403182.9984
46208,309942.5917
11445,262899.9144
55209,397840.866
56820,501251.6843
38146,294288.0005
132901,456120.1263
181568,604399.1303
70603,992376.2009
114794,381134.4539
13355,396768.8989
99336,331650.0574
62060,451040.166
145014,446725.7364
111582,368624.8579
185312,571702.7361
150339,482739.6703
106133,413776.3391
89232,712458.7961
20226,267769.3613
114741,463952.7256
182822,597334.9842
120044,572568.9743
43809,445059.1252
125107,445577.8563
179467,623787.768
42015,544755.9007
105898,636182.4866
23155,406615.9128
177458,582405.2333
26620,269908.634
125077,447478.3816
149651,388627.4009
35069,311759.0907
11548,307565.5073
112373,539440.1107
10818,349258.1641
145194,493438.9681
3854,355504.994
93782,570070.6155
128716,738941.4212
82363,349080.4531
18752,368544.9789
116930,517525.8611
133517,478042.9341
53143,462606.1637
60962,425571.5241
1537,255677.3571
115099,489470.5692
42045,465721.9779
143194,520798.1849
77026,463989.1103
67736,385923.6375
107682,433693.2739
82319,424388.2317
112686,405112.7556
6950,404691.1419
33567,323885.5226
8426,406484.5541
51028,420063.5381
89081,474566.4814
140145,403685.101
13077,387557.3804
88035,376957.3664
78386,658510.1469
131499,423851.9587
48896,356961.4942
69286,567230.4731
99433,469858.8272
185108,577404.3119
149899,362812.8957
27046,256511.7484
31282,311316.6904
52435,331589.4271
162636,429390.3217
71766,447085.5763
65097,504005.3862
155266,510490.7083
185888,650468.7244
170825,604044.6164
100423,691279.9804
60153,410642.6718
24351,408832.9222
89437,346301.1997
130653,320463.3328
20843,368919.5943
157924,472321.1641
11232,278299.1478
37418,374931.6907
64279,352202.9264
60584,274360.2682
97088,378784.4056
75359,399362.7216
83772,582676.3945
97090,398396.1477
46161,231689.1223
121663,465189.5983
4205,310706.7835
109941,385346.9625
35386,341659.9907
156661,580732.919
123560,454544.0197
48951,287034.1789
23965,324851.7831
156828,535344.3509
129238,399849.5468
39508,337182.8471
160038,604600.5158
112985,431454.0401
147834,448946.2519
43028,267781.1202
47047,320463.3328
136653,569228.4754
156996,407069.5736
70108,372654.2109
173848,488814.4386
35168,340727.9204
89669,368763.0834
60867,319855.3787
173525,541046.5694
183607,621736.8576
63608,449878.3222
158580,450810.3925
120972,744202.2725
75636,431944.1655
155678,332695.2187
102159,473041.5771
43158,347780.6616
82893,369875.1608
74610,491146.0501
40140,249640.3319
116644,316118.1042
92747,636828.2197
54363,411932.6714
145381,533220.6711
33524,323885.5226
9617,407839.3512
116372,556804.6297
97285,402124.4289
34633,387946.2632
148708,502403.663
74068,732981.0443
173830,558852.1438
7894,297747.094
103418,418132.7088
108249,376241.7034
142195,388236.5999
109457,648903.3064
131502,433693.2739
106216,477951.3239
24314,338421.3795
176045,584232.2725
6838,327895.6496
151314,607001.007
39614,311759.0907
105165,323743.7711
3950,487239.0388
84840,460295.3327
119142,635151.2242
49879,310415.0603
59024,623114.0068
2397,381802.4319
42677,163320.5284
125932,608836.8289
138909,410845.2374
12538,245258.7187
57056,556113.5396
172484,516477.042
26693,269908.634
88899,520475.6613
72586,463092.4612
126813,420500.6321
28811,423034.9206
16389,323683.1409
139667,409896.3511
68829,375096.4681
126132,589842.0371
45854,770627.9764
50501,356971.7522
124277,474566.4814
80177,449432.6957
14998,315971.5994
169354,587642.3212
113759,434050.6732
33117,287828.9461
15883,371015.318
89206,645935.4433
97635,511983.7115
58533,418522.4436
156204,470353.9727
41850,640280.68
122019,456082.8241
5611,272370.4299
92136,402401.523
90673,469402.107
62277,362311.1595
77923,366258.1115
162302,540409.9269
6594,341465.2459
24693,275981.6524
38385,307565.5073
116237,433213.1819
62271,259131.6176
14001,289463.4574
1567,311029.9868
61568,691028.3933
151091,337931.7931
16492,323164.4098
12128,174093.9139
184854,655309.1202
5048,381089.2831
171148,494178.2234
36943,359962.7914
130223,432940.3302
141747,410845.2374
120919,718963.6051
162746,426560.6363
132729,396732.5056
57706,235102.2806
103531,390042.0186
135376,644921.6511
28483,317729.9506
159949,556055.9329
117975,489980.4229
6968,366257.9516
116258,461734.1687
15522,381859.5918
100319,789512.306
55752,448339.5636
10104,350465.6625
81581,431804.1055
17634,323883.3282
48493,425447.3832
75803,379969.0886
179092,704785.7733
149557,456010.2556
110723,357543.5351
54531,359532.4573
14388,345607.8645
92841,547916.5971
117527,369875.1608
94708,462502.3558
90978,510930.6467
39034,394083.7535
63771,345192.5523
119862,461723.9053
140307,503885.3765
173055,586688.6303
60312,235901.631
140948,409896.3511
68665,424714.502
53273,284766.7213
73695,431972.7712
39732,317835.74
108381,338253.1368
28833,311430.3614
4652,251822.761
12326,182932.2704
58295,234932.2585
54735,212938.5623
55781,304001.5088
185759,827548.2259
141955,475765.4544
50027,422219.1045
137553,541513.2204
158843,529430.9761
76408,279997.8608
101394,435587.6712
127046,380237.8048
170057,482704.2032
163871,442904.1062
80499,363660.1999
100252,422220.2325
46520,345213.9525
80968,421503.5907
22783,324675.8414
119958,436241.3026
95692,421934.476
59418,347507.3916
115062,324675.8414
154587,507996.0848
71698,451298.085
170344,562239.8007
88585,385501.0136
145392,454291.017
180979,658070.8274
74716,475621.9976
64070,233685.9828
166071,594687.5287
165848,488909.7461
185782,638546.8767
134557,455797.0219
29789,401471.3338
148195,452340.6964
10467,362171.1183
51642,422289.9928
178810,625337.3319
162477,491146.0501
44481,341562.2608
18944,235738.2148
42036,409570.3863
106197,362812.8957
8706,274046.6235
93484,685722.5899
78193,624714.0315
70753,932484.6132
175868,587174.7388
143981,490051.3112
41404,282471.6408
36015,254714.0226
135516,492920.2605
108910,471409.4889
144886,585024.7626
120965,665581.689
92906,510046.7228
10308,365864.8958
147357,459774.9215
125835,577423.5851
96597,801334.0341
55714,309075.1995
43445,711924.9536
18885,442507.8756
24460,386301.973
135636,357744.1995
65425,456232.0656
80035,356400.6711
757,189030.0175
55794,296773.1966
75583,556028.2231
140803,391907.8393
127464,743364.5357
147427,672890.8979
76745,351610.5084
81873,517195.223
60088,451040.166
118077,391155.8133
133032,531249.0468
39353,442297.4179
6924,355484.5661
177790,777254.1604
14460,328757.8298
135018,593934.0075
25086,295145.5516
151866,501729.0572
14091,325477.3914
41468,259131.6176
23780,383178.8746
163943,505812.2908
39954,234170.2103
91298,299734.4219
133022,531249.0468
112905,411323.567
3031,425122.0012
108858,475621.9976
182918,598841.2121
75250,399362.7216
15001,355319.9025
149777,323743.7711
129443,412192.3635
141931,373605.1221
87580,508843.1857
167133,742641.339
169711,486879.6106
124770,409617.3759
125309,271123.1195
51851,325996.1225
2348,247277.3316
34073,604169.7066
168660,679592.1176
62854,412167.3554
149232,467176.5851
140562,405010.9553
67157,407743.6654
17827,390514.4816
114840,388627.4009
172309,753052.4103
107561,312837.6658
30543,369609.2783
120787,537137.6032
143533,447085.5763
162152,487865.6117
37727,374289.9132
11635,256511.7484
66434,377025.5525
48553,287044.2011
128970,526712.3866
115565,360823.9735
140365,472253.1447
174671,600294.6113
48780,266490.3666
79106,599683.3523
45706,485333.7199
135239,481977.6221
115815,477396.2081
153519,566813.2569
158283,536587.7591
6225,364357.4263
87176,348494.3848
180752,623269.0368
151522,317462.5961
69449,473702.407
12502,264870.4607
89191,512999.306
125287,388627.4009
17304,286902.8203
30165,238382.719
17058,339153.2625
20663,347990.4178
109423,450722.4353
183758,646884.1028
98698,474762.4958
141522,400563.981
41242,332882.8885
178038,657262.9331
166648,605013.855
120887,502603.2408
26966,283203.0983
12628,228408.6839
135087,275335.6282
95146,500176.1865
174928,590087.6985
82043,420267.3155
139309,352613.467
48112,231689.1223
145389,437834.8943
2330,200930.218
49804,281302.9093
20406,188076.8494
42151,350465.6625
69480,418005.8427
23160,311977.6851
26454,281302.9093
128761,491450.0319
144239,784904.8347
126088,727756.5776
23456,323683.1409
147516,400332.8567
141556,447585.2383
117149,531249.0468
136679,529915.2035
143219,505834.2141
162607,585349.0233
92982,341212.2314
36666,324851.7831
94173,446152.2573
79979,407488.9336
132543,288779.1107
59606,591987.1941
70517,686203.9397
47091,500799.0704
94677,600773.0766
85329,409896.3511
64360,416770.7883
160420,522388.3941
140304,497324.4997
172954,650468.7244
